record_index,sample_id,model_profile_id,condition,true_label,predicted_label,reference_model,attribution_scale,citation_count,distinct_cited_feature_count,top_five_overlap_count,cited_absolute_attribution_sum,mean_cited_reference_rank,best_cited_reference_rank,worst_cited_reference_rank,cited_features,reference_total_absolute_attribution,reference_top_five_absolute_attribution,reference_top_five_features,top_five_overlap_fraction,top_five_jaccard,attribution_mass_coverage,relative_to_reference_top_five_mass
49,pilot_050,9b79215b036a2f1b,structured,DoS,Benign,logistic_regression,DoS log-odds,5,5,1,0.658964762894,15,4,33,"('FTP_COMMAND_RET_CODE', 'L4_DST_PORT', 'CLIENT_TCP_FLAGS', 'IN_PKTS', 'OUT_BYTES')",3.7387300597,1.73543194601,"('MIN_TTL', 'MAX_TTL', 'DST_TO_SRC_IAT_AVG', 'L4_DST_PORT', 'DST_TO_SRC_AVG_THROUGHPUT')",0.2,0.111111111111,0.17625363489,0.379712246516
49,pilot_050,9b79215b036a2f1b,deterministic_text,DoS,Benign,random_forest,DoS probability,5,5,0,0.0608319370533,17.8,6,30,"('FTP_COMMAND_RET_CODE', 'L4_DST_PORT', 'TCP_FLAGS', 'IN_PKTS', 'DST_TO_SRC_AVG_THROUGHPUT')",0.562379152907,0.258038138436,"('MIN_IP_PKT_LEN', 'SHORTEST_FLOW_PKT', 'MAX_TTL', 'MIN_TTL', 'TCP_WIN_MAX_OUT')",0,0,0.108168904802,0.235747852709
49,pilot_050,9b79215b036a2f1b,structured,DoS,Benign,random_forest,DoS probability,5,5,0,0.0549536656543,18.2,12,30,"('FTP_COMMAND_RET_CODE', 'L4_DST_PORT', 'CLIENT_TCP_FLAGS', 'IN_PKTS', 'OUT_BYTES')",0.562379152907,0.258038138436,"('MIN_IP_PKT_LEN', 'SHORTEST_FLOW_PKT', 'MAX_TTL', 'MIN_TTL', 'TCP_WIN_MAX_OUT')",0,0,0.0977163989281,0.212967222549
50,pilot_051,1eed73191d797e52,deterministic_text,DoS,Benign,logistic_regression,DoS log-odds,5,5,1,0.797553225302,22.2,5,39,"('TCP_FLAGS', 'L4_DST_PORT', 'IN_PKTS', 'OUT_PKTS', 'RETRANSMITTED_IN_PKTS')",7.17780742289,4.76956485163,"('MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'L7_PROTO', 'L4_DST_PORT')",0.2,0.111111111111,0.111113767522,0.167217188593
50,pilot_051,1eed73191d797e52,structured,DoS,DoS,logistic_regression,DoS log-odds,5,5,2,2.01070247519,13,2,24,"('RETRANSMITTED_IN_PKTS', 'MIN_TTL', 'SRC_TO_DST_IAT_AVG', 'L4_DST_PORT', 'RETRANSMITTED_IN_BYTES')",7.17780742289,4.76956485163,"('MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'L7_PROTO', 'L4_DST_PORT')",0.4,0.25,0.280127670851,0.42156937535
50,pilot_051,1eed73191d797e52,deterministic_text,DoS,Benign,random_forest,DoS probability,5,5,0,0.0616277806234,15,7,22,"('TCP_FLAGS', 'L4_DST_PORT', 'IN_PKTS', 'OUT_PKTS', 'RETRANSMITTED_IN_PKTS')",0.552109992602,0.284047593775,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'SHORTEST_FLOW_PKT', 'SERVER_TCP_FLAGS')",0,0,0.111622288039,0.216962868104
50,pilot_051,1eed73191d797e52,structured,DoS,DoS,random_forest,DoS probability,5,5,1,0.0981047621689,14.4,3,26,"('RETRANSMITTED_IN_PKTS', 'MIN_TTL', 'SRC_TO_DST_IAT_AVG', 'L4_DST_PORT', 'RETRANSMITTED_IN_BYTES')",0.552109992602,0.284047593775,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'SHORTEST_FLOW_PKT', 'SERVER_TCP_FLAGS')",0.2,0.111111111111,0.177690611442,0.34538142311
51,pilot_052,b4b440d30884d645,deterministic_text,Benign,Benign,logistic_regression,DoS log-odds,5,5,0,0.439414534977,15.6,7,28,"('FTP_COMMAND_RET_CODE', 'L4_DST_PORT', 'IN_PKTS', 'FLOW_DURATION_MILLISECONDS', 'SRC_TO_DST_AVG_THROUGHPUT')",5.38867100803,3.56864439187,"('MIN_IP_PKT_LEN', 'L7_PROTO', 'MIN_TTL', 'MAX_TTL', 'SERVER_TCP_FLAGS')",0,0,0.0815441384938,0.123132059887
51,pilot_052,b4b440d30884d645,structured,Benign,Benign,logistic_regression,DoS log-odds,5,5,0,0.381079275045,17,7,28,"('L4_DST_PORT', 'FTP_COMMAND_RET_CODE', 'IN_PKTS', 'FLOW_DURATION_MILLISECONDS', 'TCP_FLAGS')",5.38867100803,3.56864439187,"('MIN_IP_PKT_LEN', 'L7_PROTO', 'MIN_TTL', 'MAX_TTL', 'SERVER_TCP_FLAGS')",0,0,0.0707186010199,0.10678544377
51,pilot_052,b4b440d30884d645,deterministic_text,Benign,Benign,random_forest,DoS probability,5,5,0,0.047202395509,19.8,10,28,"('FTP_COMMAND_RET_CODE', 'L4_DST_PORT', 'IN_PKTS', 'FLOW_DURATION_MILLISECONDS', 'SRC_TO_DST_AVG_THROUGHPUT')",0.554485980917,0.263142645381,"('MIN_IP_PKT_LEN', 'MIN_TTL', 'MAX_TTL', 'SHORTEST_FLOW_PKT', 'L7_PROTO')",0,0,0.0851282036581,0.179379497537
51,pilot_052,b4b440d30884d645,structured,Benign,Benign,random_forest,DoS probability,5,5,0,0.0594295476389,16.4,10,25,"('L4_DST_PORT', 'FTP_COMMAND_RET_CODE', 'IN_PKTS', 'FLOW_DURATION_MILLISECONDS', 'TCP_FLAGS')",0.554485980917,0.263142645381,"('MIN_IP_PKT_LEN', 'MIN_TTL', 'MAX_TTL', 'SHORTEST_FLOW_PKT', 'L7_PROTO')",0,0,0.107179531466,0.225845368214
52,pilot_053,8606b57fcf6c2a47,deterministic_text,Benign,DoS,logistic_regression,DoS log-odds,5,5,0,0.433572417795,24.4,6,43,"('RETRANSMITTED_IN_PKTS', 'TCP_FLAGS', 'L4_DST_PORT', 'DST_TO_SRC_IAT_AVG', 'NUM_PKTS_UP_TO_128_BYTES')",6.00424632124,4.15954590131,"('SERVER_TCP_FLAGS', 'MIN_IP_PKT_LEN', 'L7_PROTO', 'MIN_TTL', 'MAX_TTL')",0,0,0.0722109644738,0.104235517069
52,pilot_053,8606b57fcf6c2a47,structured,Benign,Benign,logistic_regression,DoS log-odds,5,5,0,0.0469339596893,33.8,21,43,"('IN_BYTES', 'FLOW_DURATION_MILLISECONDS', 'OUT_PKTS', 'TCP_FLAGS', 'L4_DST_PORT')",6.00424632124,4.15954590131,"('SERVER_TCP_FLAGS', 'MIN_IP_PKT_LEN', 'L7_PROTO', 'MIN_TTL', 'MAX_TTL')",0,0,0.00781679451146,0.0112834335293
52,pilot_053,8606b57fcf6c2a47,deterministic_text,Benign,DoS,random_forest,DoS probability,5,5,0,0.027396314483,24.8,17,31,"('RETRANSMITTED_IN_PKTS', 'TCP_FLAGS', 'L4_DST_PORT', 'DST_TO_SRC_IAT_AVG', 'NUM_PKTS_UP_TO_128_BYTES')",0.505370041404,0.235877418159,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'SHORTEST_FLOW_PKT')",0,0,0.0542104047303,0.116146406455
52,pilot_053,8606b57fcf6c2a47,structured,Benign,Benign,random_forest,DoS probability,5,5,0,0.0484023825866,18.2,9,29,"('IN_BYTES', 'FLOW_DURATION_MILLISECONDS', 'OUT_PKTS', 'TCP_FLAGS', 'L4_DST_PORT')",0.505370041404,0.235877418159,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'SHORTEST_FLOW_PKT')",0,0,0.0957761216952,0.205201426081
53,pilot_054,5734ae686986eafe,deterministic_text,Benign,Benign,logistic_regression,DoS log-odds,5,5,1,0.513827181739,20.2,5,33,"('TCP_FLAGS', 'SRC_TO_DST_AVG_THROUGHPUT', 'L4_DST_PORT', 'FLOW_DURATION_MILLISECONDS', 'IN_PKTS')",6.19658620395,3.45827150945,"('MIN_IP_PKT_LEN', 'MIN_TTL', 'MAX_TTL', 'L7_PROTO', 'L4_DST_PORT')",0.2,0.111111111111,0.0829210092181,0.148579190597
53,pilot_054,5734ae686986eafe,structured,Benign,Benign,logistic_regression,DoS log-odds,5,5,1,0.449941261875,22.4,5,33,"('FLOW_DURATION_MILLISECONDS', 'IN_PKTS', 'L4_DST_PORT', 'TCP_FLAGS', 'SRC_TO_DST_IAT_AVG')",6.19658620395,3.45827150945,"('MIN_IP_PKT_LEN', 'MIN_TTL', 'MAX_TTL', 'L7_PROTO', 'L4_DST_PORT')",0.2,0.111111111111,0.0726111518611,0.130105823284
53,pilot_054,5734ae686986eafe,deterministic_text,Benign,Benign,random_forest,DoS probability,5,5,0,0.0600280803381,17.2,7,25,"('TCP_FLAGS', 'SRC_TO_DST_AVG_THROUGHPUT', 'L4_DST_PORT', 'FLOW_DURATION_MILLISECONDS', 'IN_PKTS')",0.590535086156,0.28416354571,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'SHORTEST_FLOW_PKT', 'L7_PROTO')",0,0,0.101650319762,0.211244831522
53,pilot_054,5734ae686986eafe,structured,Benign,Benign,random_forest,DoS probability,5,5,0,0.0655175738826,15.4,7,25,"('FLOW_DURATION_MILLISECONDS', 'IN_PKTS', 'L4_DST_PORT', 'TCP_FLAGS', 'SRC_TO_DST_IAT_AVG')",0.590535086156,0.28416354571,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'SHORTEST_FLOW_PKT', 'L7_PROTO')",0,0,0.110946115512,0.230562909535
54,pilot_055,836a1ed878c14926,deterministic_text,Benign,Benign,logistic_regression,DoS log-odds,5,5,1,0.621762073653,21.8,4,31,"('IN_PKTS', 'L4_DST_PORT', 'DNS_QUERY_TYPE', 'DNS_TTL_ANSWER', 'FLOW_DURATION_MILLISECONDS')",8.14366429574,5.65938690987,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'DNS_TTL_ANSWER', 'TCP_WIN_MAX_IN')",0.2,0.111111111111,0.0763491778484,0.109863856908
54,pilot_055,836a1ed878c14926,structured,Benign,Benign,logistic_regression,DoS log-odds,5,5,0,0.197407485721,28.2,16,44,"('L4_DST_PORT', 'PROTOCOL', 'DNS_QUERY_TYPE', 'IN_PKTS', 'L4_SRC_PORT')",8.14366429574,5.65938690987,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'DNS_TTL_ANSWER', 'TCP_WIN_MAX_IN')",0,0,0.0242406217339,0.0348814260034
54,pilot_055,836a1ed878c14926,deterministic_text,Benign,Benign,random_forest,DoS probability,5,5,0,0.0698374692292,11.4,6,17,"('IN_PKTS', 'L4_DST_PORT', 'DNS_QUERY_TYPE', 'DNS_TTL_ANSWER', 'FLOW_DURATION_MILLISECONDS')",0.539979320156,0.301416069882,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'DST_TO_SRC_AVG_THROUGHPUT', 'SHORTEST_FLOW_PKT')",0,0,0.129333599681,0.231697896056
54,pilot_055,836a1ed878c14926,structured,Benign,Benign,random_forest,DoS probability,5,5,0,0.0502960787784,18.8,6,33,"('L4_DST_PORT', 'PROTOCOL', 'DNS_QUERY_TYPE', 'IN_PKTS', 'L4_SRC_PORT')",0.539979320156,0.301416069882,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'DST_TO_SRC_AVG_THROUGHPUT', 'SHORTEST_FLOW_PKT')",0,0,0.0931444536874,0.166865949775
55,pilot_056,c8576a5a55bd1284,deterministic_text,Benign,Benign,logistic_regression,DoS log-odds,5,5,0,0.0469339596893,33.8,21,43,"('L4_DST_PORT', 'IN_BYTES', 'FLOW_DURATION_MILLISECONDS', 'TCP_FLAGS', 'OUT_PKTS')",6.00426191354,4.15954590131,"('SERVER_TCP_FLAGS', 'MIN_IP_PKT_LEN', 'L7_PROTO', 'MIN_TTL', 'MAX_TTL')",0,0,0.00781677421223,0.0112834335293
55,pilot_056,c8576a5a55bd1284,structured,Benign,Benign,logistic_regression,DoS log-odds,5,5,0,0.0777583565371,27.8,19,43,"('L4_DST_PORT', 'TCP_FLAGS', 'FLOW_DURATION_MILLISECONDS', 'IN_PKTS', 'RETRANSMITTED_IN_PKTS')",6.00426191354,4.15954590131,"('SERVER_TCP_FLAGS', 'MIN_IP_PKT_LEN', 'L7_PROTO', 'MIN_TTL', 'MAX_TTL')",0,0,0.012950527085,0.01869395323
55,pilot_056,c8576a5a55bd1284,deterministic_text,Benign,Benign,random_forest,DoS probability,5,5,0,0.0484023825866,18.2,9,29,"('L4_DST_PORT', 'IN_BYTES', 'FLOW_DURATION_MILLISECONDS', 'TCP_FLAGS', 'OUT_PKTS')",0.505370041404,0.235877418159,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'SHORTEST_FLOW_PKT')",0,0,0.0957761216952,0.205201426081
55,pilot_056,c8576a5a55bd1284,structured,Benign,Benign,random_forest,DoS probability,5,5,0,0.04209154548,19.8,12,29,"('L4_DST_PORT', 'TCP_FLAGS', 'FLOW_DURATION_MILLISECONDS', 'IN_PKTS', 'RETRANSMITTED_IN_PKTS')",0.505370041404,0.235877418159,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'SHORTEST_FLOW_PKT')",0,0,0.0832885648764,0.178446694086
56,pilot_057,59b894c28cbc69f0,deterministic_text,DoS,Benign,logistic_regression,DoS log-odds,5,5,1,0.562665439337,23.6,5,39,"('IN_PKTS', 'IN_BYTES', 'L4_DST_PORT', 'FLOW_DURATION_MILLISECONDS', 'NUM_PKTS_UP_TO_128_BYTES')",8.16759402488,5.34140921573,"('TCP_WIN_MAX_IN', 'MAX_TTL', 'MIN_TTL', 'TCP_WIN_MAX_OUT', 'NUM_PKTS_UP_TO_128_BYTES')",0.2,0.111111111111,0.0688899861603,0.105340260709
56,pilot_057,59b894c28cbc69f0,structured,DoS,Benign,logistic_regression,DoS log-odds,5,5,0,0.373392096637,23.4,11,39,"('IN_PKTS', 'IN_BYTES', 'FLOW_DURATION_MILLISECONDS', 'TCP_FLAGS', 'SRC_TO_DST_AVG_THROUGHPUT')",8.16759402488,5.34140921573,"('TCP_WIN_MAX_IN', 'MAX_TTL', 'MIN_TTL', 'TCP_WIN_MAX_OUT', 'NUM_PKTS_UP_TO_128_BYTES')",0,0,0.0457162899502,0.0699051657637
56,pilot_057,59b894c28cbc69f0,deterministic_text,DoS,Benign,random_forest,DoS probability,5,5,0,0.0338888914873,24.8,16,37,"('IN_PKTS', 'IN_BYTES', 'L4_DST_PORT', 'FLOW_DURATION_MILLISECONDS', 'NUM_PKTS_UP_TO_128_BYTES')",0.514983201221,0.235875171436,"('MIN_TTL', 'MAX_TTL', 'MIN_IP_PKT_LEN', 'SHORTEST_FLOW_PKT', 'DST_TO_SRC_AVG_THROUGHPUT')",0,0,0.0658058193101,0.143672991443
56,pilot_057,59b894c28cbc69f0,structured,DoS,Benign,random_forest,DoS probability,5,5,0,0.0448113645155,19.4,11,26,"('IN_PKTS', 'IN_BYTES', 'FLOW_DURATION_MILLISECONDS', 'TCP_FLAGS', 'SRC_TO_DST_AVG_THROUGHPUT')",0.514983201221,0.235875171436,"('MIN_TTL', 'MAX_TTL', 'MIN_IP_PKT_LEN', 'SHORTEST_FLOW_PKT', 'DST_TO_SRC_AVG_THROUGHPUT')",0,0,0.0870151966303,0.189979149746
57,pilot_058,b5549dc7ffe834ac,deterministic_text,Benign,DoS,logistic_regression,DoS log-odds,5,5,1,0.779845698893,28.2,3,42,"('TCP_FLAGS', 'RETRANSMITTED_IN_PKTS', 'FLOW_DURATION_MILLISECONDS', 'ICMP_TYPE', 'MIN_TTL')",6.00023853691,3.97814261151,"('SERVER_TCP_FLAGS', 'MIN_IP_PKT_LEN', 'MIN_TTL', 'MAX_TTL', 'SRC_TO_DST_AVG_THROUGHPUT')",0.2,0.111111111111,0.129969116077,0.196032614979
57,pilot_058,b5549dc7ffe834ac,structured,Benign,Benign,logistic_regression,DoS log-odds,5,5,0,0.107880248046,30.4,15,42,"('TCP_FLAGS', 'TCP_WIN_MAX_IN', 'IN_BYTES', 'FLOW_DURATION_MILLISECONDS', 'RETRANSMITTED_IN_PKTS')",6.00023853691,3.97814261151,"('SERVER_TCP_FLAGS', 'MIN_IP_PKT_LEN', 'MIN_TTL', 'MAX_TTL', 'SRC_TO_DST_AVG_THROUGHPUT')",0,0,0.0179793265522,0.0271182455184
57,pilot_058,b5549dc7ffe834ac,deterministic_text,Benign,DoS,random_forest,DoS probability,5,5,1,0.0809352775826,18.4,3,38,"('TCP_FLAGS', 'RETRANSMITTED_IN_PKTS', 'FLOW_DURATION_MILLISECONDS', 'ICMP_TYPE', 'MIN_TTL')",0.506058696724,0.237227269545,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'SHORTEST_FLOW_PKT')",0.2,0.111111111111,0.159932589059,0.34117189705
57,pilot_058,b5549dc7ffe834ac,structured,Benign,Benign,random_forest,DoS probability,5,5,0,0.0432821863037,19.8,10,28,"('TCP_FLAGS', 'TCP_WIN_MAX_IN', 'IN_BYTES', 'FLOW_DURATION_MILLISECONDS', 'RETRANSMITTED_IN_PKTS')",0.506058696724,0.237227269545,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'SHORTEST_FLOW_PKT')",0,0,0.0855279962263,0.182450299187
58,pilot_059,86bc8fb636d387a6,deterministic_text,DoS,Benign,logistic_regression,DoS log-odds,5,5,1,0.760910641561,18.4,3,35,"('L4_DST_PORT', 'TCP_FLAGS', 'IN_PKTS', 'SRC_TO_DST_AVG_THROUGHPUT', 'FLOW_DURATION_MILLISECONDS')",5.16393500912,3.37221166733,"('SERVER_TCP_FLAGS', 'L7_PROTO', 'L4_DST_PORT', 'MIN_TTL', 'MAX_TTL')",0.2,0.111111111111,0.147350933003,0.225641423679
58,pilot_059,86bc8fb636d387a6,structured,DoS,Benign,logistic_regression,DoS log-odds,5,5,1,0.752763197684,24.8,2,44,"('IN_PKTS', 'FLOW_DURATION_MILLISECONDS', 'L4_SRC_PORT', 'IN_BYTES', 'L7_PROTO')",5.16393500912,3.37221166733,"('SERVER_TCP_FLAGS', 'L7_PROTO', 'L4_DST_PORT', 'MIN_TTL', 'MAX_TTL')",0.2,0.111111111111,0.145773174208,0.223225370156
58,pilot_059,86bc8fb636d387a6,deterministic_text,DoS,Benign,random_forest,DoS probability,5,5,0,0.0386192927056,21.2,14,29,"('L4_DST_PORT', 'TCP_FLAGS', 'IN_PKTS', 'SRC_TO_DST_AVG_THROUGHPUT', 'FLOW_DURATION_MILLISECONDS')",0.510930897697,0.239296100852,"('MIN_IP_PKT_LEN', 'SERVER_TCP_FLAGS', 'MIN_TTL', 'MAX_TTL', 'SHORTEST_FLOW_PKT')",0,0,0.0755861367548,0.161387053814
58,pilot_059,86bc8fb636d387a6,structured,DoS,Benign,random_forest,DoS probability,5,5,0,0.0427887438396,20.6,9,35,"('IN_PKTS', 'FLOW_DURATION_MILLISECONDS', 'L4_SRC_PORT', 'IN_BYTES', 'L7_PROTO')",0.510930897697,0.239296100852,"('MIN_IP_PKT_LEN', 'SERVER_TCP_FLAGS', 'MIN_TTL', 'MAX_TTL', 'SHORTEST_FLOW_PKT')",0,0,0.0837466358611,0.178810869409
59,pilot_060,ceb5f40cddd2e791,deterministic_text,Benign,DoS,logistic_regression,DoS log-odds,5,5,2,1.63888435687,19,3,36,"('TCP_FLAGS', 'RETRANSMITTED_OUT_PKTS', 'FLOW_DURATION_MILLISECONDS', 'MIN_TTL', 'DST_TO_SRC_AVG_THROUGHPUT')",6.55978972998,4.32544498599,"('SERVER_TCP_FLAGS', 'MIN_IP_PKT_LEN', 'DST_TO_SRC_AVG_THROUGHPUT', 'MIN_TTL', 'MAX_TTL')",0.4,0.25,0.249837940594,0.378893816052
59,pilot_060,ceb5f40cddd2e791,structured,Benign,DoS,logistic_regression,DoS log-odds,5,5,1,0.955241072268,21,3,36,"('TCP_FLAGS', 'FLOW_DURATION_MILLISECONDS', 'RETRANSMITTED_OUT_PKTS', 'ICMP_TYPE', 'DST_TO_SRC_AVG_THROUGHPUT')",6.55978972998,4.32544498599,"('SERVER_TCP_FLAGS', 'MIN_IP_PKT_LEN', 'DST_TO_SRC_AVG_THROUGHPUT', 'MIN_TTL', 'MAX_TTL')",0.2,0.111111111111,0.145620684746,0.220842266024
59,pilot_060,ceb5f40cddd2e791,deterministic_text,Benign,DoS,random_forest,DoS probability,5,5,1,0.113669042728,11,3,25,"('TCP_FLAGS', 'RETRANSMITTED_OUT_PKTS', 'FLOW_DURATION_MILLISECONDS', 'MIN_TTL', 'DST_TO_SRC_AVG_THROUGHPUT')",0.508940374117,0.22728451747,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'SHORTEST_FLOW_PKT')",0.2,0.111111111111,0.223344518354,0.500117843457
59,pilot_060,ceb5f40cddd2e791,structured,Benign,DoS,random_forest,DoS probability,5,5,0,0.0668264020191,17.4,6,35,"('TCP_FLAGS', 'FLOW_DURATION_MILLISECONDS', 'RETRANSMITTED_OUT_PKTS', 'ICMP_TYPE', 'DST_TO_SRC_AVG_THROUGHPUT')",0.508940374117,0.22728451747,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'SHORTEST_FLOW_PKT')",0,0,0.131304972876,0.294020916
60,pilot_061,a50c863efb5ab9e6,deterministic_text,Benign,Benign,logistic_regression,DoS log-odds,5,5,0,0.181694485428,23.8,13,34,"('L4_DST_PORT', 'TCP_FLAGS', 'FLOW_DURATION_MILLISECONDS', 'IN_PKTS', 'OUT_BYTES')",6.49387631294,4.18379867407,"('MIN_IP_PKT_LEN', 'SERVER_TCP_FLAGS', 'L7_PROTO', 'MIN_TTL', 'MAX_TTL')",0,0,0.0279793572701,0.043428113918
60,pilot_061,a50c863efb5ab9e6,structured,Benign,Benign,logistic_regression,DoS log-odds,5,5,0,0.220213674301,22.6,13,39,"('L4_DST_PORT', 'IN_PKTS', 'OUT_PKTS', 'TCP_FLAGS', 'RETRANSMITTED_IN_PKTS')",6.49387631294,4.18379867407,"('MIN_IP_PKT_LEN', 'SERVER_TCP_FLAGS', 'L7_PROTO', 'MIN_TTL', 'MAX_TTL')",0,0,0.033910974538,0.0526348640209
60,pilot_061,a50c863efb5ab9e6,deterministic_text,Benign,Benign,random_forest,DoS probability,5,5,0,0.0532929842861,18,7,30,"('L4_DST_PORT', 'TCP_FLAGS', 'FLOW_DURATION_MILLISECONDS', 'IN_PKTS', 'OUT_BYTES')",0.515763809025,0.262062143496,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'SHORTEST_FLOW_PKT', 'SERVER_TCP_FLAGS')",0,0,0.103328274209,0.203360102208
60,pilot_061,a50c863efb5ab9e6,structured,Benign,Benign,random_forest,DoS probability,5,5,0,0.064127868799,14.8,7,30,"('L4_DST_PORT', 'IN_PKTS', 'OUT_PKTS', 'TCP_FLAGS', 'RETRANSMITTED_IN_PKTS')",0.515763809025,0.262062143496,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'SHORTEST_FLOW_PKT', 'SERVER_TCP_FLAGS')",0,0,0.124335728248,0.244704816741
61,pilot_062,fdef72496f09cd66,deterministic_text,Benign,Benign,logistic_regression,DoS log-odds,5,5,0,0.119240345247,28,16,38,"('TCP_FLAGS', 'OUT_PKTS', 'IN_PKTS', 'FLOW_DURATION_MILLISECONDS', 'RETRANSMITTED_IN_PKTS')",5.88913802331,4.12454714822,"('SERVER_TCP_FLAGS', 'MIN_IP_PKT_LEN', 'MIN_TTL', 'MAX_TTL', 'L7_PROTO')",0,0,0.0202475039259,0.0289099241594
61,pilot_062,fdef72496f09cd66,structured,Benign,DoS,logistic_regression,DoS log-odds,5,5,0,0.139114688152,25,15,37,"('RETRANSMITTED_IN_PKTS', 'FLOW_DURATION_MILLISECONDS', 'SRC_TO_DST_IAT_STDDEV', 'L4_DST_PORT', 'NUM_PKTS_UP_TO_128_BYTES')",5.88913802331,4.12454714822,"('SERVER_TCP_FLAGS', 'MIN_IP_PKT_LEN', 'MIN_TTL', 'MAX_TTL', 'L7_PROTO')",0,0,0.0236222495723,0.0337284756733
61,pilot_062,fdef72496f09cd66,deterministic_text,Benign,Benign,random_forest,DoS probability,5,5,0,0.0529215523239,16,9,24,"('TCP_FLAGS', 'OUT_PKTS', 'IN_PKTS', 'FLOW_DURATION_MILLISECONDS', 'RETRANSMITTED_IN_PKTS')",0.502325863468,0.237396433045,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'SHORTEST_FLOW_PKT')",0,0,0.105353031115,0.222924799859
61,pilot_062,fdef72496f09cd66,structured,Benign,DoS,random_forest,DoS probability,5,5,0,0.0379247794657,20.8,14,28,"('RETRANSMITTED_IN_PKTS', 'FLOW_DURATION_MILLISECONDS', 'SRC_TO_DST_IAT_STDDEV', 'L4_DST_PORT', 'NUM_PKTS_UP_TO_128_BYTES')",0.502325863468,0.237396433045,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'SHORTEST_FLOW_PKT')",0,0,0.075498361171,0.159752945649
62,pilot_063,160188c64f55a12d,deterministic_text,DoS,DoS,logistic_regression,DoS log-odds,5,5,2,1.8023692995,11.6,1,23,"('L4_DST_PORT', 'TCP_FLAGS', 'FTP_COMMAND_RET_CODE', 'RETRANSMITTED_IN_PKTS', 'MAX_TTL')",5.57373281717,3.61623568279,"('MAX_TTL', 'MIN_TTL', 'DST_TO_SRC_IAT_AVG', 'L4_DST_PORT', 'DST_TO_SRC_IAT_STDDEV')",0.4,0.25,0.323368442411,0.498410351981
62,pilot_063,160188c64f55a12d,structured,DoS,Benign,logistic_regression,DoS log-odds,5,5,1,0.353201904766,23.8,4,40,"('L4_DST_PORT', 'TCP_FLAGS', 'FLOW_DURATION_MILLISECONDS', 'IN_PKTS', 'SRC_TO_DST_IAT_AVG')",5.57373281717,3.61623568279,"('MAX_TTL', 'MIN_TTL', 'DST_TO_SRC_IAT_AVG', 'L4_DST_PORT', 'DST_TO_SRC_IAT_STDDEV')",0.2,0.111111111111,0.06336900536,0.097671151924
62,pilot_063,160188c64f55a12d,deterministic_text,DoS,DoS,random_forest,DoS probability,5,5,1,0.0750248416298,18.8,3,32,"('L4_DST_PORT', 'TCP_FLAGS', 'FTP_COMMAND_RET_CODE', 'RETRANSMITTED_IN_PKTS', 'MAX_TTL')",0.469727717469,0.229859819073,"('MIN_IP_PKT_LEN', 'MIN_TTL', 'MAX_TTL', 'SHORTEST_FLOW_PKT', 'DST_TO_SRC_AVG_THROUGHPUT')",0.2,0.111111111111,0.159719852245,0.326393894907
62,pilot_063,160188c64f55a12d,structured,DoS,Benign,random_forest,DoS probability,5,5,0,0.0496470459253,16.2,7,30,"('L4_DST_PORT', 'TCP_FLAGS', 'FLOW_DURATION_MILLISECONDS', 'IN_PKTS', 'SRC_TO_DST_IAT_AVG')",0.469727717469,0.229859819073,"('MIN_IP_PKT_LEN', 'MIN_TTL', 'MAX_TTL', 'SHORTEST_FLOW_PKT', 'DST_TO_SRC_AVG_THROUGHPUT')",0,0,0.105693243296,0.215988362497
